Province/State,Country/Region,Confirmed,Deaths,Recovered
"Walker, Alabama, US",US,85,0,0
"Walker, Georgia, US",US,15,0,0
"Walker, Texas, US",US,77,0,0
"Walla Walla, Washington, US",US,27,0,0
"Waller, Texas, US",US,24,0,0
"Wallowa, Oregon, US",US,1,0,0
"Walsh, North Dakota, US",US,3,0,0
"Walthall, Mississippi, US",US,24,0,0
"Walton, Florida, US",US,32,0,0
"Walton, Georgia, US",US,57,3,0
"Walworth, South Dakota, US",US,5,0,0
"Walworth, Wisconsin, US",US,83,6,0
"Wapello, Iowa, US",US,6,0,0
"Ward, North Dakota, US",US,19,1,0
"Ware, Georgia, US",US,79,6,0
"Warren, Georgia, US",US,10,0,0
"Warren, Illinois, US",US,13,0,0
"Warren, Indiana, US",US,6,1,0
"Warren, Iowa, US",US,18,0,0
"Warren, Kentucky, US",US,95,0,0
"Warren, Mississippi, US",US,20,1,0
"Warren, Missouri, US",US,22,0,0
"Warren, New Jersey, US",US,548,44,0
"Warren, New York, US",US,96,0,0
"Warren, North Carolina, US",US,3,0,0
"Warren, Ohio, US",US,103,9,0
"Warren, Pennsylvania, US",US,1,0,0
"Warren, Tennessee, US",US,5,0,0
"Warren, Virginia, US",US,24,0,0
"Warrick, Indiana, US",US,54,4,0
"Wasatch, Utah, US",US,110,1,0
"Wasco, Oregon, US",US,10,0,0
"Waseca, Minnesota, US",US,3,0,0
"Washakie, Wyoming, US",US,5,0,0
"Washburn, Wisconsin, US",US,1,0,0
"Washington, Alabama, US",US,15,1,0
"Washington, Arkansas, US",US,46,0,0
"Washington, Colorado, US",US,6,0,0
"Washington, Florida, US",US,6,0,0
"Washington, Georgia, US",US,24,1,0
"Washington, Idaho, US",US,1,0,0
"Washington, Illinois, US",US,7,0,0
"Washington, Indiana, US",US,29,0,0
"Washington, Iowa, US",US,113,5,0
"Washington, Kentucky, US",US,3,0,0
"Washington, Louisiana, US",US,180,11,0
"Washington, Maine, US",US,2,0,0
"Washington, Maryland, US",US,114,3,0
"Washington, Minnesota, US",US,90,4,0
"Washington, Mississippi, US",US,68,3,0
"Washington, Missouri, US",US,4,0,0
"Washington, Nebraska, US",US,20,0,0
"Washington, New York, US",US,61,2,0
"Washington, North Carolina, US",US,18,2,0
"Washington, Ohio, US",US,59,6,0
"Washington, Oklahoma, US",US,134,6,0
"Washington, Oregon, US",US,391,8,0
"Washington, Pennsylvania, US",US,80,2,0
"Washington, Rhode Island, US",US,184,0,0
"Washington, Tennessee, US",US,46,0,0
"Washington, Texas, US",US,48,4,0
"Washington, Vermont, US",US,31,1,0
"Washington, Virginia, US",US,29,0,0
"Washington, Wisconsin, US",US,81,3,0
"Washoe, Nevada, US",US,619,18,0
"Washtenaw, Michigan, US",US,840,30,0
"Watauga, North Carolina, US",US,8,0,0
"Watonwan, Minnesota, US",US,4,0,0
"Waukesha, Wisconsin, US",US,254,11,0
"Waupaca, Wisconsin, US",US,3,1,0
"Waushara, Wisconsin, US",US,2,0,0
"Wayne, Georgia, US",US,7,0,0
"Wayne, Illinois, US",US,1,0,0
"Wayne, Indiana, US",US,25,2,0
"Wayne, Kentucky, US",US,6,0,0
"Wayne, Michigan, US",US,12573,1119,0
"Wayne, Mississippi, US",US,11,0,0
"Wayne, Nebraska, US",US,1,0,0
"Wayne, New York, US",US,50,0,0
"Wayne, North Carolina, US",US,459,4,0
"Wayne, Ohio, US",US,67,12,0
"Wayne, Pennsylvania, US",US,81,3,0
"Wayne, Tennessee, US",US,2,0,0
"Wayne, West Virginia, US",US,78,0,0
"Waynesboro, Virginia, US",US,7,0,0
"Weakley, Tennessee, US",US,8,0,0
"Webb, Texas, US",US,256,11,0
"Weber-Morgan, Utah, US",US,118,1,0
"Webster, Georgia, US",US,5,0,0
"Webster, Iowa, US",US,3,0,0
"Webster, Kentucky, US",US,13,0,0
"Webster, Louisiana, US",US,72,4,0
"Webster, Mississippi, US",US,14,1,0
"Webster, Missouri, US",US,8,0,0
"Webster, Nebraska, US",US,2,0,0
"Weld, Colorado, US",US,999,64,0
"Wells, Indiana, US",US,5,0,0
"West Baton Rouge, Louisiana, US",US,78,10,0
"West Carroll, Louisiana, US",US,4,0,0
"West Feliciana, Louisiana, US",US,74,0,0
"Westchester, New York, US",US,23135,668,0
"Westmoreland, Pennsylvania, US",US,268,16,0
"Westmoreland, Virginia, US",US,10,0,0
"Wetzel, West Virginia, US",US,3,0,0
"Wexford, Michigan, US",US,6,1,0
"Wharton, Texas, US",US,34,0,0
"Whatcom, Washington, US",US,251,26,0
"Wheeler, Georgia, US",US,3,0,0
"White, Arkansas, US",US,29,0,0
"White, Georgia, US",US,20,0,0
"White, Indiana, US",US,7,0,0
"White, Tennessee, US",US,4,0,0
"White Pine, Nevada, US",US,3,0,0
"Whiteside, Illinois, US",US,33,3,0
"Whitfield, Georgia, US",US,40,3,0
"Whitley, Indiana, US",US,15,1,0
"Whitley, Kentucky, US",US,8,0,0
"Whitman, Washington, US",US,15,0,0
"Wichita, Texas, US",US,57,2,0
"Wicomico, Maryland, US",US,142,3,0
"Wilbarger, Texas, US",US,1,0,0
"Wilcox, Alabama, US",US,46,1,0
"Wilcox, Georgia, US",US,40,3,0
"Wilkes, Georgia, US",US,17,0,0
"Wilkes, North Carolina, US",US,3,1,0
"Wilkin, Minnesota, US",US,7,2,0
"Wilkinson, Georgia, US",US,19,1,0
"Wilkinson, Mississippi, US",US,53,5,0
"Will, Illinois, US",US,1542,101,0
"Willacy, Texas, US",US,7,1,0
"Williams, North Dakota, US",US,9,0,0
"Williams, Ohio, US",US,7,1,0
"Williamsburg, South Carolina, US",US,21,0,0
"Williamsburg, Virginia, US",US,18,1,0
"Williamson, Illinois, US",US,14,0,0
"Williamson, Tennessee, US",US,342,6,0
"Williamson, Texas, US",US,147,4,0
"Wilson, Kansas, US",US,1,0,0
"Wilson, North Carolina, US",US,108,4,0
"Wilson, Tennessee, US",US,180,1,0
"Wilson, Texas, US",US,20,1,0
"Winchester, Virginia, US",US,25,0,0
"Windham, Connecticut, US",US,98,2,0
"Windham, Vermont, US",US,61,2,0
"Windsor, Vermont, US",US,35,2,0
"Winkler, Texas, US",US,3,0,0
"Winn, Louisiana, US",US,17,2,0
"Winnebago, Illinois, US",US,174,4,0
"Winnebago, Iowa, US",US,2,0,0
"Winnebago, Wisconsin, US",US,40,1,0
"Winneshiek, Iowa, US",US,6,0,0
"Winona, Minnesota, US",US,51,10,0
"Winston, Alabama, US",US,9,0,0
"Winston, Mississippi, US",US,33,0,0
"Wirt, West Virginia, US",US,2,0,0
"Wise, Texas, US",US,7,2,0
"Wise, Virginia, US",US,18,0,0
"Wood, Ohio, US",US,75,9,0
"Wood, Texas, US",US,6,0,0
"Wood, West Virginia, US",US,31,0,0
"Wood, Wisconsin, US",US,2,0,0
"Woodbury, Iowa, US",US,37,0,0
"Woodford, Illinois, US",US,11,0,0
"Woodford, Kentucky, US",US,18,0,0
"Woodruff, Arkansas, US",US,1,0,0
"Woods, Oklahoma, US",US,1,0,0
"Woodson, Kansas, US",US,5,0,0
"Woodward, Oklahoma, US",US,1,0,0
"Worcester, Maryland, US",US,33,0,0
"Worcester, Massachusetts, US",US,2955,114,0
"Worth, Georgia, US",US,117,4,0
"Worth, Iowa, US",US,1,0,0
"Worth, Missouri, US",US,1,0,0
"Wright, Iowa, US",US,1,0,0
"Wright, Minnesota, US",US,24,1,0
"Wright, Missouri, US",US,9,0,0
"Wyandot, Ohio, US",US,15,2,0
"Wyandotte, Kansas, US",US,380,37,0
"Wyoming, New York, US",US,41,3,0
"Wyoming, Pennsylvania, US",US,16,1,0
"Wyoming, West Virginia, US",US,1,0,0
"Wythe, Virginia, US",US,10,0,0
"Yadkin, North Carolina, US",US,10,1,0
"Yakima, Washington, US",US,768,36,0
"Yalobusha, Mississippi, US",US,15,0,0
"Yamhill, Oregon, US",US,28,6,0
"Yankton, South Dakota, US",US,23,0,0
"Yates, New York, US",US,9,0,0
"Yavapai, Arizona, US",US,71,1,0
"Yazoo, Mississippi, US",US,90,1,0
"Yell, Arkansas, US",US,2,0,0
"Yellow Medicine, Minnesota, US",US,3,0,0
"Yellowstone, Montana, US",US,71,1,0
"Yoakum, Texas, US",US,1,0,0
"Yolo, California, US",US,129,8,0
"York, Maine, US",US,171,6,0
"York, Nebraska, US",US,7,0,0
"York, Pennsylvania, US",US,475,6,0
"York, South Carolina, US",US,153,3,0
"York, Virginia, US",US,43,1,0
"Young, Texas, US",US,3,1,0
"Yuba, California, US",US,15,1,0
"Yukon-Koyukuk, Alaska, US",US,1,0,0
"Yuma, Arizona, US",US,28,1,0
"Yuma, Colorado, US",US,3,0,0
"Zapata, Texas, US",US,6,0,0
"Zavala, Texas, US",US,1,0,0
"Alberta, Canada",Canada,2752,51,0
"Anguilla, United Kingdom",United Kingdom,2,0,1
"Anhui, China",China,1,6,984
"Aruba, Netherlands",Netherlands,46,2,49
"Australian Capital Territory, Australia",Australia,12,3,88
"Beijing, China",China,75,8,510
"Bermuda, United Kingdom",United Kingdom,46,5,35
"Bonaire, Sint Eustatius and Saba, Netherlands",Netherlands,5,0,0
"British Columbia, Canada",Canada,1566,81,0
"British Virgin Islands, United Kingdom",United Kingdom,1,1,2
"Cayman Islands, United Kingdom",United Kingdom,53,1,7
"Channel Islands, United Kingdom",United Kingdom,394,21,73
"Chongqing, China",China,3,6,570
"Curacao, Netherlands",Netherlands,2,1,11
"Diamond Princess, US",US,49,0,0
"Falkland Islands (Malvinas), United Kingdom",United Kingdom,8,0,3
"Faroe Islands, Denmark",Denmark,9,0,176
"French Guiana, France",France,32,0,64
"French Polynesia, France",France,53,0,2
"Fujian, China",China,15,1,339
"Gansu, China",China,0,2,137
"Gibraltar, United Kingdom",United Kingdom,12,0,120
"Grand Princess, Canada",Canada,13,0,0
"Grand Princess, US",US,103,0,0
"Greenland, Denmark",Denmark,0,0,11
"Guadeloupe, France",France,67,8,73
"Guam, US",US,131,5,0
"Guangdong, China",China,82,8,1490
"Guangxi, China",China,0,2,252
"Guizhou, China",China,0,2,145
"Hainan, China",China,0,6,162
"Hebei, China",China,6,6,316
"Heilongjiang, China",China,413,13,472
"Henan, China",China,0,22,1254
"Hong Kong, China",China,419,4,602
"Hubei, China",China,109,4512,63507
"Hunan, China",China,0,4,1015
"Inner Mongolia, China",China,88,1,104
"Isle of Man, United Kingdom",United Kingdom,99,6,193
"Jiangsu, China",China,10,0,643
"Jiangxi, China",China,0,1,936
"Jilin, China",China,6,1,97
"Liaoning, China",China,2,2,142
"Macau, China",China,25,0,20
"Manitoba, Canada",Canada,249,5,0
"Martinique, France",France,78,12,73
"Mayotte, France",France,150,4,117
"Montserrat, United Kingdom",United Kingdom,9,0,2
"New Brunswick, Canada",Canada,118,0,0
"New Caledonia, France",France,3,0,15
"New South Wales, Australia",Australia,1521,26,1379
"Newfoundland and Labrador, Canada",Canada,254,3,0
"Ningxia, China",China,0,0,75
"Northern Mariana Islands, US",US,12,2,0
"Northern Territory, Australia",Australia,19,0,9
"Northwest Territories, Canada",Canada,5,0,0
"Nova Scotia, Canada",Canada,666,9,0
"Ontario, Canada",Canada,10970,591,0
"Prince Edward Island, Canada",Canada,26,0,0
"Puerto Rico, US",US,1151,62,0
"Qinghai, China",China,0,0,18
"Quebec, Canada",Canada,17130,820,0
"Queensland, Australia",Australia,271,6,738
"Recovered, Canada",Canada,-11847,0,11847
"Recovered, US",US,-70337,0,70337
"Reunion, France",France,171,0,237
"Saint Barthelemy, France",France,1,0,5
"Saint Pierre and Miquelon, France",France,1,0,0
"Saskatchewan, Canada",Canada,311,4,0
"Shaanxi, China",China,1,3,252
"Shandong, China",China,15,7,765
"Shanghai, China",China,107,7,521
"Shanxi, China",China,62,0,135
"Sichuan, China",China,4,3,554
"Sint Maarten, Netherlands",Netherlands,45,10,12
"South Australia, Australia",Australia,100,4,331
"St Martin, France",France,16,2,19
"Tasmania, Australia",Australia,106,7,67
"Tianjin, China",China,12,3,174
"Tibet, China",China,0,0,1
"Turks and Caicos Islands, United Kingdom",United Kingdom,10,1,0
"Victoria, Australia",Australia,133,14,1172
"Virgin Islands, US",US,50,3,0
"Western Australia, Australia",Australia,194,7,340
"Xinjiang, China",China,0,3,73
"Yukon, Canada",Canada,9,0,0
"Yunnan, China",China,4,2,178
"Zhejiang, China",China,20,1,1247
Afghanistan,Afghanistan,832,33,131
Albania,Albania,222,26,314
Algeria,Algeria,1207,375,1047
Andorra,Andorra,442,36,235
Angola,Angola,16,2,6
Antigua and Barbuda,Antigua and Barbuda,17,3,3
Argentina,Argentina,1998,132,709
Armenia,Armenia,726,20,545
Austria,Austria,3796,452,10501
Azerbaijan,Azerbaijan,667,19,712
Bahamas,Bahamas,36,9,10
Bahrain,Bahrain,1115,7,759
Bangladesh,Bangladesh,2290,91,75
Barbados,Barbados,53,5,17
Belarus,Belarus,4238,47,494
Belgium,Belgium,24056,5683,8757
Belize,Belize,14,2,2
Benin,Benin,16,1,18
Bhutan,Bhutan,3,0,2
Bolivia,Bolivia,457,32,31
Bosnia and Herzegovina,Bosnia and Herzegovina,890,48,347
Botswana,Botswana,19,1,0
Brazil,Brazil,14062,2462,22130
Brunei,Brunei,22,1,115
Bulgaria,Bulgaria,691,42,161
Burkina Faso,Burkina Faso,202,36,338
Burma,Burma,99,5,7
Burundi,Burundi,4,1,0
Cabo Verde,Cabo Verde,59,1,1
Cambodia,Cambodia,17,0,105
Cameroon,Cameroon,670,42,305
Central African Republic,Central African Republic,8,0,4
Chad,Chad,25,0,8
Chile,Chile,5617,133,4338
Colombia,Colombia,2902,179,711
Congo (Brazzaville),Congo (Brazzaville),126,6,11
Congo (Kinshasa),Congo (Kinshasa),276,25,26
Costa Rica,Costa Rica,543,5,112
Cote d'Ivoire,Cote d'Ivoire,578,9,260
Croatia,Croatia,1115,47,709
Cuba,Cuba,746,34,255
Cyprus,Cyprus,674,12,81
Czechia,Czechia,5262,186,1298
Denmark,Denmark,2888,355,4141
Diamond Princess,Diamond Princess,55,13,644
Djibouti,Djibouti,742,2,102
Dominica,Dominica,8,0,8
Dominican Republic,Dominican Republic,4091,226,363
Ecuador,Ecuador,7933,474,1061
Egypt,Egypt,2173,239,732
El Salvador,El Salvador,150,7,44
Equatorial Guinea,Equatorial Guinea,75,0,4
Eritrea,Eritrea,36,0,3
Estonia,Estonia,1324,40,164
Eswatini,Eswatini,13,1,8
Ethiopia,Ethiopia,89,3,16
Fiji,Fiji,17,0,0
Finland,Finland,1989,94,1700
France,France,96598,19718,36578
Gabon,Gabon,101,1,7
Gambia,Gambia,7,1,2
Georgia,Georgia,297,4,93
Germany,Germany,52598,4586,88000
Ghana,Ghana,934,9,99
Greece,Greece,1853,113,269
Grenada,Grenada,8,0,6
Guatemala,Guatemala,229,7,21
Guinea,Guinea,487,5,87
Guinea-Bissau,Guinea-Bissau,47,0,3
Guyana,Guyana,49,7,9
Haiti,Haiti,44,3,0
Holy See,Holy See,6,0,2
Honduras,Honduras,411,46,15
Hungary,Hungary,1477,189,250
Iceland,Iceland,471,9,1291
India,India,14202,559,2854
Indonesia,Indonesia,5307,582,686
Iran,Iran,20070,5118,57023
Iraq,Iraq,448,82,1009
Ireland,Ireland,14564,610,77
Israel,Israel,9565,172,3754
Italy,Italy,108257,23660,47055
Jamaica,Jamaica,141,5,27
Japan,Japan,9402,236,1159
Jordan,Jordan,134,7,276
Kazakhstan,Kazakhstan,1259,17,400
Kenya,Kenya,189,14,67
"Korea, South","Korea, South",2385,234,8042
Kosovo,Kosovo,405,12,93
Kuwait,Kuwait,1603,7,305
Kyrgyzstan,Kyrgyzstan,416,5,133
Laos,Laos,17,0,2
Latvia,Latvia,634,5,88
Lebanon,Lebanon,550,21,102
Liberia,Liberia,76,8,7
Libya,Libya,39,1,11
Liechtenstein,Liechtenstein,25,1,55
Lithuania,Lithuania,1021,35,242
Luxembourg,Luxembourg,2850,73,627
MS Zaandam,MS Zaandam,7,2,0
Madagascar,Madagascar,82,0,39
Malawi,Malawi,12,2,3
Malaysia,Malaysia,2103,89,3197
Maldives,Maldives,36,0,16
Mali,Mali,168,14,42
Malta,Malta,306,3,118
Mauritania,Mauritania,0,1,6
Mauritius,Mauritius,111,9,208
Mexico,Mexico,4220,650,2627
Moldova,Moldova,1948,67,457
Monaco,Monaco,69,3,22
Mongolia,Mongolia,25,0,7
Montenegro,Montenegro,248,5,55
Morocco,Morocco,2387,141,327
Mozambique,Mozambique,31,0,8
Namibia,Namibia,10,0,6
Nepal,Nepal,27,0,4
Netherlands,Netherlands,28721,3684,250
New Zealand,New Zealand,507,12,912
Nicaragua,Nicaragua,2,2,6
Niger,Niger,511,20,117
Nigeria,Nigeria,436,21,170
North Macedonia,North Macedonia,977,51,179
Norway,Norway,6881,165,32
Oman,Oman,1026,7,233
Pakistan,Pakistan,6312,168,1868
Panama,Panama,4013,120,140
Papua New Guinea,Papua New Guinea,7,0,0
Paraguay,Paraguay,157,8,41
Peru,Peru,8417,400,6811
Philippines,Philippines,5278,409,572
Poland,Poland,7887,360,1040
Portugal,Portugal,18882,714,610
Qatar,Qatar,4922,8,518
Romania,Romania,6403,451,1892
Russia,Russia,39201,361,3291
Rwanda,Rwanda,71,0,76
Saint Kitts and Nevis,Saint Kitts and Nevis,14,0,0
Saint Lucia,Saint Lucia,4,0,11
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,11,0,1
San Marino,San Marino,362,39,60
Sao Tome and Principe,Sao Tome and Principe,4,0,0
Saudi Arabia,Saudi Arabia,7867,97,1398
Senegal,Senegal,144,3,220
Serbia,Serbia,5443,122,753
Seychelles,Seychelles,6,0,5
Sierra Leone,Sierra Leone,29,0,6
Singapore,Singapore,5809,11,768
Slovakia,Slovakia,920,12,229
Slovenia,Slovenia,1064,74,192
Somalia,Somalia,154,7,3
South Africa,South Africa,2201,54,903
South Sudan,South Sudan,4,0,0
Spain,Spain,100864,20453,77357
Sri Lanka,Sri Lanka,168,7,96
Sudan,Sudan,50,10,6
Suriname,Suriname,3,1,6
Sweden,Sweden,12295,1540,550
Switzerland,Switzerland,8547,1393,17800
Syria,Syria,31,3,5
Taiwan*,Taiwan*,225,6,189
Tanzania,Tanzania,152,7,11
Thailand,Thailand,790,47,1928
Timor-Leste,Timor-Leste,18,0,1
Togo,Togo,27,5,52
Trinidad and Tobago,Trinidad and Tobago,85,8,21
Tunisia,Tunisia,798,38,43
Turkey,Turkey,72313,2017,11976
Uganda,Uganda,27,0,28
Ukraine,Ukraine,4961,141,347
United Arab Emirates,United Arab Emirates,5454,41,1286
United Kingdom,United Kingdom,104007,16060,0
Uruguay,Uruguay,209,10,298
Uzbekistan,Uzbekistan,1335,5,225
Venezuela,Venezuela,130,9,117
Vietnam,Vietnam,66,0,202
West Bank and Gaza,West Bank and Gaza,363,3,71
Western Sahara,Western Sahara,6,0,0
Yemen,Yemen,1,0,0
Zambia,Zambia,25,3,33
Zimbabwe,Zimbabwe,20,3,2
