ID,Name,Type,Country,Title,Call Sign,Vessel Type,Tonnage,Gross Registered Tonnage,Vessel Flag,Vessel Owner,Aliases
6825,TAURA S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800183713-1 (Colombia).
6826,GALAPAGOS S.A,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800183712-2 (Colombia).
6853,REAL IRA,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6895,UNITED SELF-DEFENSE FORCES OF COLOMBIA,-0- ,SDNTK] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6896,ASBAT AL-ANSAR,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6897,SALAFIST GROUP FOR CALL AND COMBAT,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6898,LIBYAN ISLAMIC FIGHTING GROUP,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6899,AL-ITIHAAD AL-ISLAMIYA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6900,ISLAMIC ARMY OF ADEN,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6910,MAKHTAB AL-KHIDAMAT/AL KIFAH,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6911,WAFA HUMANITARIAN ORGANIZATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6912,AL RASHID TRUST,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Operations in Afghanistan: Herat, Jalalabad, Kabul, Kandahar, Mazar Sharif.  Also operations in: Kosovo, Chechnya."
6913,MAMOUN DARKAZANLI IMPORT-EXPORT COMPANY,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6932,AL-HAMATI SWEETS BAKERIES,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6935,JAISH-I-MOHAMMED,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6936,JAM'YAH TA'AWUN AL-ISLAMIA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
6937,RABITA TRUST,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7114,AL-AQSA ISLAMIC BANK,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7115,BEIT EL-MAL HOLDINGS,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7116,HOLY LAND FOUNDATION FOR RELIEF AND DEVELOPMENT,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,US FEIN 95-4227517; and other locations within the United States.
7132,UMMAH TAMEER E-NAU,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'UTN'.
7140,LASHKAR E-TAYYIBA,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'JUD'; a.k.a. 'TAJK'; a.k.a. 'MML'.
7141,CONTINUITY IRA,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'CIRA'.
7142,FIRST OF OCTOBER ANTIFASCIST RESISTANCE GROUP,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'GRAPO'.
7143,LOYALIST VOLUNTEER FORCE,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'LVF'.
7144,ORANGE VOLUNTEERS,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7145,RED HAND DEFENDERS,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'RHD'.
7146,ULSTER DEFENCE ASSOCIATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7149,REVIVAL OF ISLAMIC HERITAGE SOCIETY,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'RIHS'; a.k.a. 'ASC'; a.k.a. 'SOCIAL DEVELOPMENT FOUNDATION'; a.k.a. 'AL-FURKAN'; a.k.a. 'AL-FORKAN'; a.k.a. 'MOSASA-TUL-FORQAN'; a.k.a. 'MOASSESA AL-FURQAN'; a.k.a. 'AL MOSUSTA FURQAN'; a.k.a. 'AL-MOSASATUL FURQAN'; a.k.a. 'JAMIAT AL-FURQAN'; a.k.a. 'HITRAS'.
7151,ACCESOS ELECTRONICOS S.A.DE C.V.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7152,"ADMINISTRADORA DE INMUEBLES VIDA, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7153,"ADP, S.C.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7154,"COMPLEJO TURISTICO OASIS, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7156,"DISTRIBUIDORA IMPERIAL DE BAJA CALIFORNIA, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. DIB-771110-HQ1 (Mexico).
7157,"FARMACIA VIDA SUPREMA, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,R.F.C. FVS-870610-LX3 (Mexico).
7158,"FORPRES, S.C.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7160,GEX EXPLORE S. DE R.L. DE C.V.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7161,"OPERADORA VALPARK, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7162,"VALPARK, S.A. DE C.V.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7199,AL-HARAMAIN ISLAMIC FOUNDATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7200,AL-AQSA MARTYRS BRIGADE,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7201,THE AID ORGANIZATION OF THE ULEMA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Operations in Afghanistan: Herat, Jalalabad, Kabul, Kandahar, Mazar Sharif; Also operations in: Kosovo,Chechnya."
7219,ASKATASUNA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7227,BABBAR KHALSA INTERNATIONAL,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7228,INTERNATIONAL SIKH YOUTH FEDERATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'ISYF'.
7234,NEW PEOPLE'S ARMY / COMMUNIST PARTY OF THE PHILIPPINES,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'CPP'; a.k.a. 'NPP/CPP'.
7262,EASTERN TURKISTAN ISLAMIC MOVEMENT,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7268,TUNISIAN COMBAT GROUP,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'JCT'.
7269,"GLOBAL RELIEF FOUNDATION, INC.",-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,US FEIN 36-3804626.
7270,"GLOBAL RELIEF FOUNDATION, INC.",-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"V.A.T. Number BE 454,419,759; a.k.a. 'FSM'."
7280,JEMAA ISLAMIYAH,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,founded by Abdullah Sungkar; a.k.a. 'JI'.
7283,AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800144713-3 (Colombia).
7284,AGROPECUARIA MIRALINDO S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 836000446-4 (Colombia).
7285,ARIZONA S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 836000489-0 (Colombia).
7286,GANADERIA EL VERGEL LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800146295-5 (Colombia).
7287,GANADERIAS BILBAO LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800146290-9 (Colombia).
7288,INMOBILIARIA EL ESCORIAL LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800146869-2 (Colombia).
7289,INMOBILIARIA LINARES LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800146860-7 (Colombia).
7290,INMOBILIARIA PASADENA LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800146861-4 (Colombia).
7291,INVERSIONES LA QUINTA Y CIA. LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800160387-2 (Colombia).
7292,LADRILLERA LA CANDELARIA LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800119741-4 (Colombia).
7293,MONTOYA LUNA E HIJOS Y CIA. S.C.S.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800077316-5 (Colombia).
7294,ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA S.C.S.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800140477-1 (Colombia).
7295,VISCAYA LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800054357-8 (Colombia).
7321,BENEVOLENCE INTERNATIONAL FOUNDATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,US FEIN 36-3823186; a.k.a. 'BIF'.
7322,BENEVOLENCE INTERNATIONAL FUND,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7323,BOSANSKA IDEALNA FUTURA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7324,MOROCCAN ISLAMIC COMBATANT GROUP,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7325,LAJNAT AL DAAWA AL ISLAMIYYA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7330,STICHTING BENEVOLENCE INTERNATIONAL NEDERLAND,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Registration ID 14063277.
7331,LASHKAR I JHANGVI,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'LJ'.
7472,ANSAR AL-ISLAM,-0- ,FTO] [SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'DEVOTEES OF ISLAM'; a.k.a. 'FOLLOWERS OF ISLAM IN KURDISTAN'; a.k.a. 'KURDISTAN SUPPORTERS OF ISLAM'; a.k.a. 'SOLDIERS OF ISLAM'; a.k.a. 'KURDISH TALIBAN'; a.k.a. 'SOLDIERS OF GOD'; a.k.a. 'SUPPORTERS OF ISLAM IN KURDISTAN'; a.k.a. 'HELPERS OF ISLAM'; a.k.a. 'PARTISANS OF ISLAM'.
7473,THE RIYADUS-SALIKHIN RECONNAISSANCE AND SABOTAGE BATTALION OF CHECHEN MARTYRS,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7474,THE SPECIAL PURPOSE ISLAMIC REGIMENT,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7475,THE ISLAMIC INTERNATIONAL BRIGADE,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7576,BANANERA AGRICOLA S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800142651-6 (Colombia).
7577,BOLSAK E.U.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # Provisional (Colombia).
7578,CIA. ANDINA DE EMPAQUES LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800018562-9 (Colombia).
7579,CIA. MINERA DAPA S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800181373-1 (Colombia).
7580,COMPANIA DE FOMENTO MERCANTIL S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800124589-0 (Colombia).
7581,CONSTRUCCIONES PROGRESO DEL PUERTO S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 817000779-2 (Colombia).
7583,CREDISA S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800065773-6 (Colombia).
7584,CRIADERO LA LUISA E.U.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 860503330-5 (Colombia).
7585,DRAGADOS Y MUELLES GAVIOTA LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800173053-4 (Colombia).
7587,GEOPLASTICOS S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 890931876-9 (Colombia).
7588,GESTORA MERCANTIL S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800154869-6 (Colombia).
7589,GRANJA LA SIERRA LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800253142-5 (Colombia).
7590,GRAN MUELLE S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800173054-1 (Colombia).
7593,MIRA E.U.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 805009267-0 (Colombia).
7595,OCCIDENTAL DE PAPELES LTDA.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 805017535-3 (Colombia).
7598,SERVICIO AEREO DE SANTANDER E.U.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800543219-8 (Colombia).
7599,TRINIDAD LTDA. Y CIA. S.C.S.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800009737-2 (Colombia).
7600,UNIDAS S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800080688-0 (Colombia).
7601,UNIPAPEL S.A.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 890301701-6 (Colombia).
7602,VALOR LTDA. S.C.S.,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 800009030-4 (Colombia).
7631,TODOBOLSAS Y COLSOBRES,-0- ,SDNT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 860053774-1 (Colombia).
7637,AL-AQSA FOUNDATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7638,AL-AQSA E.V.,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,<Head Office>.
7639,STICHTING AL-AQSA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7640,FORENINGEN AL-AQSA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7641,AL-AQSA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'ASBL'.
7642,AQSSA SOCIETY YEMEN,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7643,AL-AQSA FOUNDATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7644,AL-AQSA FOUNDATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7645,AL-AQSA FOUNDATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7649,ALBANIAN NATIONAL ARMY,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'ANA'.
7651,ARMY OF THE REPUBLIC OF ILIRIDA,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'ARI'.
7658,BIO CORPORATION,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7671,CETNIK RAVNAGORSKI POKRET,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7679,FRONT FOR ALBANIAN NATIONAL UNITY,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7720,"LIBERATION ARMY OF PRESEVO, MEDVEDJA, AND BUJANOVAC",-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7728,MANCO OIL COMPANY,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7754,NATIONAL COMMITTEE FOR THE LIBERATION AND PROTECTION OF ALBANIAN LANDS,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7755,NATIONAL LIBERATION ARMY,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7756,NATIONAL MOVEMENT FOR THE LIBERATION OF KOSOVO,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7769,"POLITICAL COUNCIL OF PRESEVO, MEDVEDJA, AND BUJANOVAC",-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7771,POPULAR MOVEMENT OF KOSOVO,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7774,PUMA SECURITY COMPANY,-0- ,BALKANS,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7825,UNITED WA STATE ARMY,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7911,ASSOCIATION DE SECOURS PALESTINIENS,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'ASP'.
7916,COMITE' DE BIENFAISANCE ET DE SECOURS AUX PALESTINIENS,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7917,INTERPAL,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Registered Charity No. 1040094.
7918,PALESTINIAN ASSOCIATION IN AUSTRIA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7919,SANABIL ASSOCIATION FOR RELIEF AND DEVELOPMENT,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
7946,AL-AKHTAR TRUST INTERNATIONAL,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,and all other offices worldwide.
8083,AL-BAKOUN ALA AL-AHD ORGANIZATION,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8085,DHAMAT HOUMET DAAWA SALAFIA,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8107,AL-HARAMAIN : PAKISTAN BRANCH,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8108,AL-HARAMAIN : INDONESIA BRANCH,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8109,AL-HARAMAIN : KENYA BRANCH,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8110,AL-HARAMAIN : TANZANIA BRANCH,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8124,"2904977 CANADA, INC.",-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8125,CORPORACION CIMEX S.A.,-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,and all other locations worldwide.
8126,CUBANACAN GROUP,-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8127,CUBANACAN INTERNATIONAL B.V,-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Registration ID 27134614 (Netherlands).
8128,CUBANACAN U.K. LIMITED,-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,Registration ID 2720485 (United Kingdom).
8129,HAVANATUR S.A.,-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,C.U.I.T. 30-68074603-2 (Argentina).
8131,HAVANATUR BAHAMAS LTD.,-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8132,HAVANATUR CHILE S.A.,-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8133,LA COMPANIA TIENDAS UNIVERSO S.A.,-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8134,FUNDACION PARA LA PAZ DE CORDOBA,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 830054536-9 (Colombia).
8176,LITTLE CONNEMARA 1 FARM,-0- ,ZIMBABWE,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8177,LOT 3A OF DETE VALLEY FARM,-0- ,ZIMBABWE,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8178,M & S SYNDICATE (PVT) LTD.,-0- ,ZIMBABWE,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8179,PATTERSON FARM,-0- ,ZIMBABWE,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8181,ZIMBABWE DEFENCE INDUSTRIES (PVT) LTD.,-0- ,ZIMBABWE,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8199,HOLA SUN HOLIDAYS LIMITED,-0- ,CUBA,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8210,AL WASEL AND BABEL GENERAL TRADING LLC,-0- ,IRAQ2,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8211,"AL-BASHAIR TRADING COMPANY, LTD",-0- ,IRAQ2,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8212,AL-HUDA STATE COMPANY FOR RELIGIOUS TOURISM,-0- ,IRAQ2,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8213,AVIATRANS ANSTALT,-0- ,IRAQ2,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8214,LOGARCHEO S.A.,-0- ,IRAQ2,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,US FEIN CH-217-0-431-423-3 (United States).
8223,AL-HARAMAIN & AL MASJED AL-AQSA CHARITY FOUNDATION : BOSNIA BRANCH,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8224,TAIBAH INTERNATIONAL : BOSNIA BRANCH,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8225,AL FURQAN,-0- ,SDGT,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8236,ARELLANO FELIX ORGANIZATION,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
8237,CARRILLO FUENTES ORGANIZATION,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,a.k.a. 'CFO'.
8244,AERO CONTINENTE S.A,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,NIT # 8300720300 (Colombia); US FEIN 55-2197267; RUC # 20108363101 (Peru); Business Registration Document # F01000003035 (United States).
8245,AVIANDINA S.A.C.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 20423916541 (Peru).
8247,IAC INTERNATIONAL INC.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,US FEIN 65-0842701; Business Registration Document # P9800004558 (United States).
8250,"SISTEMA DE DISTRIBUCION MUNDIAL, S.A.C.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,RUC # 20458382779 (Peru).
8254,AERO CONTINENTE (USA) INC.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,US FEIN 65-0467983; Business Registration Document # P94000013372 (United States).
8255,CARGO AIRCRAFT LEASING CORP.,-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,US FEIN 65-0389435; Business Registration Document # 93000004034 (United States).
8256,"INTERNATIONAL PACIFIC TRADING, INC.",-0- ,SDNTK,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,US FEIN 65-0315268; Business Registration Document # V16155 (United States).
