ID,Name,Type,Country,Title,Call Sign,Vessel Type,Tonnage,Gross Registered Tonnage,Vessel Flag,Vessel Owner,Aliases
25316,HAMD,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bunkering Tanker,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9036052; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25317,CANREACH,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Hong Kong,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9820271; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25319,HYUNDAI MIPO 2655,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Products Tanker,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9820312; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25320,HYUNDAI MIPO 2656,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Products Tanker,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9820324; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25322,HYUNDAI MIPO 2657,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Tanker,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9820336; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25323,IRAN CHARAK,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bunkering Tanker,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8322076; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25335,IRAN HORMUZ 22,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Passenger,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Other Vessel Type Landing Craft; Vessel Registration Identification IMO 8314275; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25336,IRAN PARAK,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bunkering Tanker,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8322064; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25337,IRAN SHALAK,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bunkering Tanker,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8319940; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25338,IRAN YOUSHAT,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bunkering Tanker,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8319952; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25339,KASHAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9270696; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25340,SOBHAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bunkering Tanker,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9036935; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25341,ABBA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9051624; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25342,ABTIN 1,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9379636; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25343,ABYAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9349667; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25344,ANDIA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9193197; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25345,ARDAVAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9465863; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25346,ARTAVAND,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9193214; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25347,ARVIN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9193202; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25349,BAHJAT,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9405954; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25350,FANREACH,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Hong Kong,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9820269; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25351,BATIS,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9465760; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25352,BEHDOKHT,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9405978; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25353,GOLBON,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9283033; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25354,HAMGAM,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9226956; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25355,KHURAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Products Tanker,-0- ,-0- ,Togo,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9032666; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25356,MIAMI PRIDE,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Togo,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9274941; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25357,OURA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9387815; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25358,GOODREACH,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Hong Kong,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9820257; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25359,TENREACH,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Hong Kong,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9820245; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25360,ROSHAK,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9405966; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25361,SHAMIM,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9270658; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25362,SHIBA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9270646; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25363,AMINA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9305192; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25364,AREZOO,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9165786; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25365,ARSHAM,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9386500; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25366,ARTARIA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9226944; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25367,ARTMAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9405930; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25368,AVANG,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9465746; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25369,BASKAR,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9405942; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25370,BAVAND,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9387798; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25371,BEHSHAD,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9167289; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25372,BEHTA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9349590; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25373,CASPIA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Chemical/Products Tanker,-0- ,-0- ,Panama,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9125126; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25374,DARYABAR,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9369710; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25375,DELICE,vessel,IRAN] [SDGT] [NPWMD] [IFSR,-0- ,-0- ,Chemical/Products Tanker,-0- ,-0- ,Iran,-0- ,Former Vessel Flag Panama; Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9125138; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES; Linked To: HOKOUL SAL OFFSHORE.
25376,DELNAVAZ,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9387803; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25377,DELRUBA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9305207; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25378,DEVREZ,vessel,IRAN] [SDGT] [NPWMD] [IFSR,-0- ,-0- ,Chemical/Products Tanker,-0- ,-0- ,Iran,-0- ,Former Vessel Flag Panama; Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9120994; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES; Linked To: KHADIJA SHIP MANAGEMENT PRIVATE LIMITED.
25379,GANJ,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9305219; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25380,KIAZAND,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9465758; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25381,MENA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Crude/Oil Products Tanker,-0- ,-0- ,Togo,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8909472; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25382,NEGAR,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9165839; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25383,NOOR 1,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9506320; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25384,PARISAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9465851; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25385,PARSHAD,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9387786; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25386,PARSHAN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9051648; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25387,PERARIN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9209350; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25388,SARVIN,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9209348; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25389,SAVIZ,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,General Cargo,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9167253; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25390,SHABDIS,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9349588; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25391,SHAHRAZ,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9349576; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25392,TABUK,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Crude/Oil Products Tanker,-0- ,-0- ,Togo,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 8917467; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25393,TERMEH,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9213399; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25394,WARTA,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Bulk Carrier,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9465849; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25395,ZARDIS,vessel,IRAN] [NPWMD] [IFSR,-0- ,-0- ,Container Ship,-0- ,-0- ,Iran,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9349679; Linked To: ISLAMIC REPUBLIC OF IRAN SHIPPING LINES.
25689,NYMEX STAR,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Singapore,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9078191; Linked To: WT MARINE PTE LTD."
25690,JW JEWEL,vessel,DPRK,-0- ,-0- ,-0- ,-0- ,-0- ,Singapore,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9402964; Linked To: WT MARINE PTE LTD."
25708,FAXON,vessel,IRAN,-0- ,-0- ,Chemical/Products Tanker,-0- ,-0- ,Panama,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9283758; Linked To: NATIONAL IRANIAN TANKER COMPANY.
25714,DERYA,vessel,IRAN,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9569700; Linked To: NATIONAL IRANIAN TANKER COMPANY.
25729,DIONA,vessel,IRAN,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9569695; Linked To: NATIONAL IRANIAN TANKER COMPANY.
25736,DUNE,vessel,IRAN,-0- ,-0- ,Crude Oil Tanker,-0- ,-0- ,Panama,-0- ,Additional Sanctions Information - Subject to Secondary Sanctions; Vessel Registration Identification IMO 9569712; Linked To: NATIONAL IRANIAN TANKER COMPANY.
26623,URDANETA,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 7912111; Linked To: PETROLEOS DE VENEZUELA, S.A."
26624,GP-21,vessel,VENEZUELA-EO13850,-0- ,-0- ,Drilling Ship,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 8767953; Linked To: PETROLEOS DE VENEZUELA, S.A."
26625,BICENTENARIO XIV,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9513270; Linked To: PETROLEOS DE VENEZUELA, S.A."
26626,GP-23,vessel,VENEZUELA-EO13850,-0- ,-0- ,Drilling Ship,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 8767977; Linked To: PETROLEOS DE VENEZUELA, S.A."
26627,BICENTENARIO XII,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9513282; Linked To: PETROLEOS DE VENEZUELA, S.A."
26628,L-409,vessel,VENEZUELA-EO13850,-0- ,-0- ,Drilling Ship,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 8772049; Linked To: PETROLEOS DE VENEZUELA, S.A."
26629,BICENTENARIO XIII,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9513294; Linked To: PETROLEOS DE VENEZUELA, S.A."
26630,BICENTENARIO XVI,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9513309; Linked To: PETROLEOS DE VENEZUELA, S.A."
26631,AMUAY,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9432658; Linked To: PETROLEOS DE VENEZUELA, S.A."
26632,BICENTENARIO XI,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9513311; Linked To: PETROLEOS DE VENEZUELA, S.A."
26633,BICENTENARIO II,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9513323; Linked To: PETROLEOS DE VENEZUELA, S.A."
26636,BICENTENARIO V,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9542518; Linked To: PETROLEOS DE VENEZUELA, S.A."
26637,BICENTENARIO IV,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9556947; Linked To: PETROLEOS DE VENEZUELA, S.A."
26638,BICENTENARIO VI,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9557549; Linked To: PETROLEOS DE VENEZUELA, S.A."
26639,BICENTENARIO IX,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9557915; Linked To: PETROLEOS DE VENEZUELA, S.A."
26640,PDVSA CARDON,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9432660; Linked To: PETROLEOS DE VENEZUELA, S.A."
26641,CUMANAGOTO,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9540883; Linked To: PETROLEOS DE VENEZUELA, S.A."
26642,CARIBE,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9540895; Linked To: PETROLEOS DE VENEZUELA, S.A."
26643,JAZMIN,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9662643; Linked To: PETROLEOS DE VENEZUELA, S.A."
26644,SABANETA,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9667813; Linked To: PETROLEOS DE VENEZUELA, S.A."
26645,MANAURE,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9670987; Linked To: PETROLEOS DE VENEZUELA, S.A."
26646,MARA,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9670999; Linked To: PETROLEOS DE VENEZUELA, S.A."
26647,MARGARITA 1,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9671668; Linked To: PETROLEOS DE VENEZUELA, S.A."
26649,YORACO,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9688790; Linked To: PETROLEOS DE VENEZUELA, S.A."
26650,CAYAURIMA,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9688805; Linked To: PETROLEOS DE VENEZUELA, S.A."
26651,TRIBILIN,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9693240; Linked To: PETROLEOS DE VENEZUELA, S.A."
26652,AMAPOLA 1,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Venezuela,-0- ,"Vessel Registration Identification IMO 9717357; Linked To: PETROLEOS DE VENEZUELA, S.A."
26653,GARDENIA,vessel,VENEZUELA-EO13850,-0- ,-0- ,Tug,-0- ,-0- ,Panama,-0- ,"Vessel Registration Identification IMO 9739898; Linked To: PETROLEOS DE VENEZUELA, S.A."
